,cliente_id,cliente,fecha_minima,fecha_maxima,importe_cliente,importe_total,porcentaje_cliente,porcentaje_acumulado,Categoria
338,737,ACE SEGUROS S.A.                                  ,2021-08-01,2022-07-31,359687.710000000,12504000454.969999313,0.0029,99.8831999999999,2
339,249,AMP-ASOCIACION MUTUAL POLICIA CASA DE FORMOSA     ,2021-08-01,2022-07-31,347601.680000000,12504000454.969999313,0.0028,99.8859999999999,2
340,557,OBRA SOCIAL SUPERCO                               ,2021-08-01,2022-07-31,330185.000000000,12504000454.969999313,0.0026,99.8885999999999,2
341,130,OS FED DE LA FEDERAC NAC DE TRAB DE OB SANITARIAS ,2021-08-01,2022-07-31,328438.800000000,12504000454.969999313,0.0026,99.8911999999999,2
342,622,ASOCIACION MUTUAL TRANSPORTE AUTOMOTOR            ,2021-08-01,2022-07-31,323556.560000000,12504000454.969999313,0.0026,99.8937999999999,2
343,1161,OMINT ART S.A.                                    ,2021-08-01,2022-07-31,322236.030000000,12504000454.969999313,0.0026,99.8963999999999,2
344,335,SOCIEDAD ESPAÑOLA DE BENEFICENCIA HTAL. ESPAÑOL   ,2021-08-01,2022-07-31,314300.000000000,12504000454.969999313,0.0025,99.8988999999999,2
345,319,OBRA SOCIAL DEL PERSONAL DE EMPRESAS FIAT Y EMPRES,2021-08-01,2022-07-31,301230.000000000,12504000454.969999313,0.0024,99.90129999999989,2
346,968,SCIS SOCIEDAD ANONIMA                             ,2021-08-01,2022-07-31,289161.000000000,12504000454.969999313,0.0023,99.9035999999999,2
347,1035,ASISTENCIA SANITARIA INTEGRAL S.A.                ,2021-08-01,2022-07-31,284494.000000000,12504000454.969999313,0.0023,99.9058999999999,2
348,2060,OS SIND OBREROS Y EMPL EMPR LIMPIEZA CORDOBA      ,2021-08-01,2022-07-31,278496.070000000,12504000454.969999313,0.0022,99.9080999999999,2
349,170,MINISTERIO DE SALUD Y ACCION SOCIAL DE LA PROVINCI,2021-08-01,2022-07-31,275808.290000000,12504000454.969999313,0.0022,99.9102999999999,2
350,945,MINISTERIO DE SALUD DE LA PAMPA                   ,2021-08-01,2022-07-31,269156.000000000,12504000454.969999313,0.0022,99.91249999999991,2
351,157,O.S. DE DIRECCION DE LA ACT. AEROCOMERCIAL PRIVADA,2021-08-01,2022-07-31,254661.000000000,12504000454.969999313,0.002,99.9144999999999,2
352,583,CIRCULO MEDICO DE ESTEBAN ECHEVERRIA              ,2021-08-01,2022-07-31,249951.010000000,12504000454.969999313,0.002,99.9164999999999,2
353,563,OBRA SOCIAL DEL PERSONAL DE SHELL-CAPSA           ,2021-08-01,2022-07-31,242481.000000000,12504000454.969999313,0.0019,99.9183999999999,2
354,531,GOBIERNO DE LA PROVINCIA DE TIERRA DEL FUEGO      ,2021-08-01,2022-07-31,235133.740000000,12504000454.969999313,0.0019,99.92029999999991,2
355,405,OBRA SOCIAL DE JEFES Y OFICIALES NAVALES DE RADIOC,2021-08-01,2022-07-31,234268.000000000,12504000454.969999313,0.0019,99.92219999999992,2
356,545,ADM. PROV. DE OBRAS SOCIALES DE LA RIOJA          ,2021-08-01,2022-07-31,228773.000000000,12504000454.969999313,0.0018,99.92399999999992,2
357,853,SANCOR COOPERATIVA DE SEGUROS LIMITADA            ,2021-08-01,2022-07-31,224782.000000000,12504000454.969999313,0.0018,99.92579999999992,2
358,110,OBRA SOCIAL DIRECCION NACIONAL DE VIALIDAD        ,2021-08-01,2022-07-31,220052.120000000,12504000454.969999313,0.0018,99.92759999999993,2
359,597,OBRA SOCIAL ACEROS PARANA Y EMPRESAS ANTECESORAS  ,2021-08-01,2022-07-31,216802.000000000,12504000454.969999313,0.0017,99.92929999999993,2
360,1031,MEDICINA ESENCIAL S.A.                            ,2021-08-01,2022-07-31,214800.000000000,12504000454.969999313,0.0017,99.93099999999993,2
361,700,OBRA SOCIAL DE LOS TRABAJADORES ASOCIADOS A LA ASO,2021-08-01,2022-07-31,203642.000000000,12504000454.969999313,0.0016,99.93259999999992,2
362,620,OBRA SOCIAL DEL PERSONAL DE PRENSA DE TUCUMAN     ,2021-08-01,2022-07-31,203215.000000000,12504000454.969999313,0.0016,99.93419999999992,2
363,958,SANTA SALUD S.A                                   ,2021-08-01,2022-07-31,201261.770000000,12504000454.969999313,0.0016,99.93579999999992,2
364,898,MTERIO. DE SALUD PUB. DEL GOB. DE LA PROV. SALTA  ,2021-08-01,2022-07-31,193838.970000000,12504000454.969999313,0.0016,99.93739999999991,2
365,362,"OS PERS ESTAC DE SERV, GARAGES, PLAYAS, LAV, GOMER",2021-08-01,2022-07-31,179950.000000000,12504000454.969999313,0.0014,99.93879999999992,2
366,181,ASOC DEL PERSONAL DE DIR. DE LA IND. SIDERURGICA  ,2021-08-01,2022-07-31,176713.000000000,12504000454.969999313,0.0014,99.94019999999992,2
367,434,OBRA SOCIAL DEL PERSONAL DE CONSIGNATARIOS DEL MER,2021-08-01,2022-07-31,176248.000000000,12504000454.969999313,0.0014,99.94159999999992,2
368,521,OS PERS DE LA IND DEL PESCADO DE MAR DEL PLATA    ,2021-08-01,2022-07-31,174922.000000000,12504000454.969999313,0.0014,99.94299999999993,2
369,665,PROFE MISIONES UGP                                ,2021-08-01,2022-07-31,171491.000000000,12504000454.969999313,0.0014,99.94439999999993,2
370,1129,ASOC CIVIL DE ESTUDIOS SUPERIORES ACES. AUSTRAL SA,2021-08-01,2022-07-31,169514.000000000,12504000454.969999313,0.0014,99.94579999999993,2
371,427,OBRA SOCIAL DEL PERSONAL DEL JOCKEY CLUB DE ROSARI,2021-08-01,2022-07-31,168867.440000000,12504000454.969999313,0.0014,99.94719999999994,2
372,370,SISTEMAS PRIVADOS DE SALUD S.A. (MEDICENTER)      ,2021-08-01,2022-07-31,166987.000000000,12504000454.969999313,0.0013,99.94849999999994,2
373,815,LA EQUITATIVA DEL PLATA SA DE SEGUROS             ,2021-08-01,2022-07-31,159094.000000000,12504000454.969999313,0.0013,99.94979999999994,2
374,593,MINISTERIO DE COORDINACION DE GABINETE            ,2021-08-01,2022-07-31,155335.320000000,12504000454.969999313,0.0012,99.95099999999994,2
375,609,SUBSECRETARIA DE SALUD DE SANTIAGO DEL ESTERO     ,2021-08-01,2022-07-31,154049.000000000,12504000454.969999313,0.0012,99.95219999999993,2
376,267,OBRA SOCIAL DEL PERSONAL DE ESCRIBANIAS DE LA PROV,2021-08-01,2022-07-31,150287.000000000,12504000454.969999313,0.0012,99.95339999999993,2
377,550,OBRA SOCIAL DE RECIBIDORES DE GRANOS Y ANEXOS     ,2021-08-01,2022-07-31,146834.000000000,12504000454.969999313,0.0012,99.95459999999993,2
378,154,OBRA SOCIAL ASOC PERS DIR Y JER DE IND CIGARRILLO ,2021-08-01,2022-07-31,146603.000000000,12504000454.969999313,0.0012,99.95579999999993,2
379,490,OBRA SOCIAL DEL PERSONAL DE DIRECCION DE LA EMPRES,2021-08-01,2022-07-31,143625.000000000,12504000454.969999313,0.0011,99.95689999999992,2
380,400,ASOC MUT DE FARMACEUTICOS  FLORENTINO AMEGHINO    ,2021-08-01,2022-07-31,139812.000000000,12504000454.969999313,0.0011,99.95799999999991,2
381,396,SISTEMA MEDICO CONSEJO PROFESIONAL DE CIENCIAS ECO,2021-08-01,2022-07-31,139784.000000000,12504000454.969999313,0.0011,99.9590999999999,2
382,408,O.S. MUN. PARA EL PERS. DE LA MUNIC. SGO. ESTERO  ,2021-08-01,2022-07-31,139245.000000000,12504000454.969999313,0.0011,99.9601999999999,2
383,2056,OBRA SOCIAL TRAB SOC ASOC MUT PERS JERARQUICO BANC,2021-08-01,2022-07-31,137723.000000000,12504000454.969999313,0.0011,99.9612999999999,2
384,1024,AUSTRAL MEDICA S.A.                               ,2021-08-01,2022-07-31,137139.000000000,12504000454.969999313,0.0011,99.96239999999989,2
385,662,PROFE SALTA UGP                                   ,2021-08-01,2022-07-31,131625.000000000,12504000454.969999313,0.0011,99.96349999999988,2
386,708,OBRA SOCIAL DEL PERSONAL DE VIGILANCIA Y SEGURIDAD,2021-08-01,2022-07-31,126039.000000000,12504000454.969999313,0.001,99.96449999999989,2
387,351,O. S. PERS. DE SUPERV. DE LA EMP. SUBTERRANEOS BS ,2021-08-01,2022-07-31,121235.000000000,12504000454.969999313,0.001,99.96549999999989,2
388,884,CONSEJO PROFESIONAL DE CIENCIAS ECONOMICAS DE LA P,2021-08-01,2022-07-31,117709.000000000,12504000454.969999313,0.0009,99.9663999999999,2
389,342,STAFF MEDICO SA                                   ,2021-08-01,2022-07-31,114796.000000000,12504000454.969999313,0.0009,99.9672999999999,2
390,258,O.S. PERSONAL  DE CINEMATOGRAF. DE MAR DEL PLATA  ,2021-08-01,2022-07-31,113196.000000000,12504000454.969999313,0.0009,99.9681999999999,2
391,2042,SPS SALUD PROTEGER SALUD SA                       ,2021-08-01,2022-07-31,110129.000000000,12504000454.969999313,0.0009,99.9690999999999,2
392,573,SABER SOCIEDAD ANONIMA                            ,2021-08-01,2022-07-31,107530.000000000,12504000454.969999313,0.0009,99.9699999999999,2
393,731,PREVENCION ART SA                                 ,2021-08-01,2022-07-31,107294.090000000,12504000454.969999313,0.0009,99.9708999999999,2
394,453,O. S. PROF. UNIV. DEL AGUA Y LA ENERGIA ELECTRICA ,2021-08-01,2022-07-31,102003.000000000,12504000454.969999313,0.0008,99.9716999999999,2
395,444,ASOC MUTUAL DEL PERSONAL DE PHILIPS               ,2021-08-01,2022-07-31,95948.000000000,12504000454.969999313,0.0008,99.9724999999999,2
396,451,OBRA SOCIAL DE VOLKSWAGEN ARGENTINA S.A.          ,2021-08-01,2022-07-31,95376.000000000,12504000454.969999313,0.0008,99.9732999999999,2
397,533,SUPERIOR GOBIERNO DE LA PROV. DE TUCUMAN          ,2021-08-01,2022-07-31,93505.000000000,12504000454.969999313,0.0007,99.97399999999989,2
398,1102,MINISTERIO DE SALUD DE LA PROVINCIA DE SANTA CRUZ ,2021-08-01,2022-07-31,90272.930000000,12504000454.969999313,0.0007,99.97469999999988,2
399,2005,SPS SALUD CORSAL S.A.                             ,2021-08-01,2022-07-31,89631.000000000,12504000454.969999313,0.0007,99.97539999999988,2
400,1063,ACR S.A.                                          ,2021-08-01,2022-07-31,88168.000000000,12504000454.969999313,0.0007,99.97609999999987,2
401,317,OBRA SOCIAL DEL PERSONAL DE DIRECCION A. FORTABAT ,2021-08-01,2022-07-31,87921.000000000,12504000454.969999313,0.0007,99.97679999999987,2
402,636,OBRA SOC TRABAJADORES DE ESTACIONES DE SERVICIOS  ,2021-08-01,2022-07-31,86158.000000000,12504000454.969999313,0.0007,99.97749999999986,2
403,834,MUTUAL RIVADAVIA DE SEGUROS DEL TRANSPORTE PUBLICO,2021-08-01,2022-07-31,82020.000000000,12504000454.969999313,0.0007,99.97819999999986,2
404,2035,SERVIN LIFE S.A. VALMED                           ,2021-08-01,2022-07-31,78482.000000000,12504000454.969999313,0.0006,99.97879999999986,2
405,618,MINISTERIO DE BIENESTAR SOCIAL DE LA PCIA DE JUJUY,2021-08-01,2022-07-31,78449.000000000,12504000454.969999313,0.0006,99.97939999999987,2
406,551,OBRA SOCIAL DE AGENTES DE PROPAGANDA MEDICA DE COR,2021-08-01,2022-07-31,78442.000000000,12504000454.969999313,0.0006,99.97999999999988,2
407,1166,CLINICA ESPORA S.A                                ,2021-08-01,2022-07-31,69270.000000000,12504000454.969999313,0.0006,99.98059999999988,2
408,412,O.S. PARA PERS. DE DIR. DE LA IND. MADERERA Y AFIN,2021-08-01,2022-07-31,68366.000000000,12504000454.969999313,0.0005,99.98109999999988,2
409,660,PROFE TIERRA DEL FUEGO UGP                        ,2021-08-01,2022-07-31,66450.000000000,12504000454.969999313,0.0005,99.98159999999989,2
410,601,HEALTH MEDICAL S.A.                               ,2021-08-01,2022-07-31,57968.000000000,12504000454.969999313,0.0005,99.98209999999989,2
411,320,OBRA SOCIAL DEL PERSONAL DE PRENSA DE MAR DEL PLAT,2021-08-01,2022-07-31,57413.000000000,12504000454.969999313,0.0005,99.98259999999989,2
412,522,SILVER CROSS AMERICA INC. S.A.                    ,2021-08-01,2022-07-31,56371.000000000,12504000454.969999313,0.0005,99.9830999999999,2
413,707,OBRA SOCIAL AGENTES DE PROPAGANDA MED DE ROSARIO  ,2021-08-01,2022-07-31,56286.000000000,12504000454.969999313,0.0005,99.9835999999999,2
414,1044,FAMYL S.A. SALUD PARA LA FAMILIA                  ,2021-08-01,2022-07-31,55114.000000000,12504000454.969999313,0.0004,99.9839999999999,2
415,1072,O.S. PERS. DE UNIV. NAC. DEL CENTRO DE PROV BS AS.,2021-08-01,2022-07-31,54770.000000000,12504000454.969999313,0.0004,99.9843999999999,2
416,1108,DIRECCION OBRA SOC PERSONAL MUNICIPAL BAHIA BLANCA,2021-08-01,2022-07-31,54596.000000000,12504000454.969999313,0.0004,99.9847999999999,2
417,633,OBRA SOCIAL DE PETROLEROS DE CORDOBA              ,2021-08-01,2022-07-31,53436.000000000,12504000454.969999313,0.0004,99.98519999999989,2
418,696,OBRA SOCIAL DE CAPITANES PILOTOS Y PATRONES DE PES,2021-08-01,2022-07-31,52677.000000000,12504000454.969999313,0.0004,99.98559999999989,2
419,535,O.S. DEL PER. DE IND. QUIMICAS Y PETROQ. - ZARATE ,2021-08-01,2022-07-31,52516.000000000,12504000454.969999313,0.0004,99.98599999999989,2
420,388,MEDIN S.A. DE SERVICIOS MEDICOS ASISTENCIALES     ,2021-08-01,2022-07-31,52116.000000000,12504000454.969999313,0.0004,99.98639999999989,2
421,892,PROGRAMA DE SALUD S.A                             ,2021-08-01,2022-07-31,51167.000000000,12504000454.969999313,0.0004,99.98679999999989,2
422,203,OBRA SOCIAL DEL PERSONAL DE LA ACTIVIDAD VIAL     ,2021-08-01,2022-07-31,51010.000000000,12504000454.969999313,0.0004,99.98719999999989,2
423,452,OBRA SOCIAL FORD ARGENTINA SCA                    ,2021-08-01,2022-07-31,49779.000000000,12504000454.969999313,0.0004,99.98759999999989,2
424,900,COBERTURA INTEGRAL MEDICINA ASISTENCIAL           ,2021-08-01,2022-07-31,46202.000000000,12504000454.969999313,0.0004,99.98799999999989,2
425,361,ASISMED S.A.                                      ,2021-08-01,2022-07-31,46097.000000000,12504000454.969999313,0.0004,99.98839999999988,2
426,1049,SANCOR MEDICINA PRIVADA S.A.                      ,2021-08-01,2022-07-31,45941.000000000,12504000454.969999313,0.0004,99.98879999999988,2
427,876,GERDANNA SALUD                                    ,2021-08-01,2022-07-31,45075.000000000,12504000454.969999313,0.0004,99.98919999999988,2
428,281,ALTA SALUD                                        ,2021-08-01,2022-07-31,44180.380000000,12504000454.969999313,0.0004,99.98959999999988,2
429,2032,OBRA SOCIAL TRAB PETROLEO Y GAS PRIV CHUBUT       ,2021-08-01,2022-07-31,40318.000000000,12504000454.969999313,0.0003,99.98989999999988,2
430,699,OBRA SOCIAL DEL PERSONAL JERARQUICO DEL TRANSPORTE,2021-08-01,2022-07-31,38625.000000000,12504000454.969999313,0.0003,99.99019999999987,2
431,673,PROFE MENDOZA UGP                                 ,2021-08-01,2022-07-31,37169.000000000,12504000454.969999313,0.0003,99.99049999999987,2
432,124,O. S. DEL PERSONAL DEL AZUCAR INGENIO SAN MARTIN  ,2021-08-01,2022-07-31,36960.000000000,12504000454.969999313,0.0003,99.99079999999987,2
433,1048,SOC. DE BENEF. HTAL ITALIANO GARIBALDI ASOC. CIVIL,2021-08-01,2022-07-31,36134.000000000,12504000454.969999313,0.0003,99.99109999999986,2
434,779,COMPAÑIA DE SEGUROS LA MERCANTIL ANDINA S.A.      ,2021-08-01,2022-07-31,33700.000000000,12504000454.969999313,0.0003,99.99139999999986,2
435,219,GOBIERNO DE LA PROVINCIA DE NEUQUEN -SUBSECRETARIA,2021-08-01,2022-07-31,33499.000000000,12504000454.969999313,0.0003,99.99169999999985,2
436,634,OBRA SOCIAL DE EMPLEADOS DE PRENSA DE CORDOBA     ,2021-08-01,2022-07-31,33324.000000000,12504000454.969999313,0.0003,99.99199999999985,2
437,706,OBRA SOCIAL DE AGENTES DE PROPAGANDA MEDICA DE ENT,2021-08-01,2022-07-31,31800.000000000,12504000454.969999313,0.0003,99.99229999999984,2
438,704,OBRA SOCIAL DE OBREROS EMPACADORES DE FRUTA DE RIO,2021-08-01,2022-07-31,31744.000000000,12504000454.969999313,0.0003,99.99259999999984,2
439,1081,SALUD PLUS S.A.                                   ,2021-08-01,2022-07-31,31542.000000000,12504000454.969999313,0.0003,99.99289999999984,2
440,874,UNIVERSAL ASSISTANCE S.A.                         ,2021-08-01,2022-07-31,30817.000000000,12504000454.969999313,0.0002,99.99309999999984,2
441,726,SWISS MEDICAL ART SA                              ,2021-08-01,2022-07-31,29744.000000000,12504000454.969999313,0.0002,99.99329999999985,2
442,2031,OBRA SOCIAL PERS DE LA ACTIV AZUCARERA TUCUMANA   ,2021-08-01,2022-07-31,29732.000000000,12504000454.969999313,0.0002,99.99349999999986,2
443,288,OBRA SOCIAL DEL PERSONAL DE FERMOLAC              ,2021-08-01,2022-07-31,29324.000000000,12504000454.969999313,0.0002,99.99369999999986,2
444,1091,OBRA SOCIAL DE LA ASOCIACION MEDICA DE PERGAMINO  ,2021-08-01,2022-07-31,26540.000000000,12504000454.969999313,0.0002,99.99389999999987,2
445,689,OBRA SOCIAL DEL PERS DE LA INDUSTRIA PETROQUIMICA ,2021-08-01,2022-07-31,25719.000000000,12504000454.969999313,0.0002,99.99409999999988,2
446,733,RESPONSABILIDAD PATRONAL ART                      ,2021-08-01,2022-07-31,25612.210000000,12504000454.969999313,0.0002,99.99429999999988,2
447,2011,MAGNA SALUD S.R.L.                                ,2021-08-01,2022-07-31,25495.000000000,12504000454.969999313,0.0002,99.99449999999989,2
448,1114,ASOCIACION DEL FUTBOL ARGENTINO                   ,2021-08-01,2022-07-31,25394.000000000,12504000454.969999313,0.0002,99.9946999999999,2
449,691,OBRA SOCIAL DE TRABAJADORES DE PERKINS ARGENTINA S,2021-08-01,2022-07-31,24347.000000000,12504000454.969999313,0.0002,99.9948999999999,2
450,207,OBRA SOCIAL CERAS JOHNSON                         ,2021-08-01,2022-07-31,24041.000000000,12504000454.969999313,0.0002,99.99509999999991,2
451,183,CIRCULO MEDICO DE LA MATANZA                      ,2021-08-01,2022-07-31,23972.000000000,12504000454.969999313,0.0002,99.99529999999992,2
452,273,HOSPITAL SIRIO LIBANES                            ,2021-08-01,2022-07-31,23715.000000000,12504000454.969999313,0.0002,99.99549999999992,2
453,366,MEDICAL CORPORATIVE TRADE S.A.                    ,2021-08-01,2022-07-31,23205.000000000,12504000454.969999313,0.0002,99.99569999999993,2
454,387,OBRA SOCIAL DEL PERSONAL DE PRENSA DE MENDOZA     ,2021-08-01,2022-07-31,21746.000000000,12504000454.969999313,0.0002,99.99589999999993,2
455,587,FEMEBA QUILMES                                    ,2021-08-01,2022-07-31,21670.000000000,12504000454.969999313,0.0002,99.99609999999994,2
456,377,O.S. SINDIC UNIDO TRABAJADORES DE AGUAS GASEOSA   ,2021-08-01,2022-07-31,21105.000000000,12504000454.969999313,0.0002,99.99629999999995,2
457,465,ASOCIACION DE OBRAS SOCIALES DE NEUQUEN           ,2021-08-01,2022-07-31,20680.000000000,12504000454.969999313,0.0002,99.99649999999995,2
458,590,PROFE CORDOBA UGP                                 ,2021-08-01,2022-07-31,20071.000000000,12504000454.969999313,0.0002,99.99669999999996,2
459,1113,O.S.P.E.d.S.G.P.y.L del CHACO                     ,2021-08-01,2022-07-31,19563.000000000,12504000454.969999313,0.0002,99.99689999999997,2
460,162,ORGANIZACION MEDICA S.A.                          ,2021-08-01,2022-07-31,18997.000000000,12504000454.969999313,0.0002,99.99709999999997,2
461,118,CAJA DE PREVISION Y SEGURIDAD SOCIAL DE ABOGADOS Y,2021-08-01,2022-07-31,18885.000000000,12504000454.969999313,0.0002,99.99729999999998,2
462,783,COOPERATIVA DE SEGUROS LUZ Y FUERZA LTD           ,2021-08-01,2022-07-31,18204.000000000,12504000454.969999313,0.0001,99.99739999999998,2
463,1124,BOEDO SALUD S.A.                                  ,2021-08-01,2022-07-31,17877.000000000,12504000454.969999313,0.0001,99.99749999999999,2
464,894,DEPARTAMENTO DE ASISTENCIA MEDICO SOCIAL UNIVERSIT,2021-08-01,2022-07-31,16622.000000000,12504000454.969999313,0.0001,99.99759999999999,2
465,373,MEDICINA PRIVADA                                  ,2021-08-01,2022-07-31,16245.000000000,12504000454.969999313,0.0001,99.9977,2
466,2041,ASOCIACION MUTUAL RURALISTA                       ,2021-08-01,2022-07-31,15434.000000000,12504000454.969999313,0.0001,99.9978,2
467,1101,CAJA SEG SOC PROF ARTE DE CURAR PCIA STA FE       ,2021-08-01,2022-07-31,15227.000000000,12504000454.969999313,0.0001,99.9979,2
468,332,OBRA SOCIAL DEL PERSONAL DE LUZ Y FUERZA DE CORDOB,2021-08-01,2022-07-31,14894.000000000,12504000454.969999313,0.0001,99.998,2
469,481,OBRA SOCIAL CABOT ARGENTINA                       ,2021-08-01,2022-07-31,13816.000000000,12504000454.969999313,0.0001,99.99810000000001,2
470,711,OBRA SOCIAL PERSONAL DE RECOLECCION Y BARRIDO DE R,2021-08-01,2022-07-31,13636.000000000,12504000454.969999313,0.0001,99.99820000000001,2
471,125,AUSTRAL OMI S.A.                                  ,2021-08-01,2022-07-31,13581.000000000,12504000454.969999313,0.0001,99.99830000000001,2
472,231,CIRCULO MEDICO SAN ISIDRO                         ,2021-08-01,2022-07-31,13509.000000000,12504000454.969999313,0.0001,99.99840000000002,2
473,1060,G7 SALUD S.A. (PLUS SALUD)                        ,2021-08-01,2022-07-31,12457.000000000,12504000454.969999313,0.0001,99.99850000000002,2
474,1175,SALUD INTEGRAL SRL                                ,2021-08-01,2022-07-31,12308.000000000,12504000454.969999313,0.0001,99.99860000000002,2
475,2016,ASOC. CAMPESINOS TABACALEROS INDEP. MISIONES      ,2021-08-01,2022-07-31,12136.000000000,12504000454.969999313,0.0001,99.99870000000003,2
476,1105,SERVICIOS DE OBRA SOCIAL UNIV NAC DEL COMAHUE     ,2021-08-01,2022-07-31,11921.000000000,12504000454.969999313,0.0001,99.99880000000003,2
477,887,FUNDACION MEDICA DE MAR DEL PLATA                 ,2021-08-01,2022-07-31,11649.000000000,12504000454.969999313,0.0001,99.99890000000003,2
478,645,MUTUAL SOCIOS DEL CIRCULO MEDICO DE PILAR         ,2021-08-01,2022-07-31,11273.000000000,12504000454.969999313,0.0001,99.99900000000004,2
479,716,BERKLEY INTERNATIONAL ART                         ,2021-08-01,2022-07-31,10809.000000000,12504000454.969999313,0.0001,99.99910000000004,2
480,549,OBRA SOCIAL DEL PERSONAL DE REFINERIAS DE MAIZ    ,2021-08-01,2022-07-31,10656.000000000,12504000454.969999313,0.0001,99.99920000000004,2
481,785,COSENA SEGUROS SA                                 ,2021-08-01,2022-07-31,10149.000000000,12504000454.969999313,0.0001,99.99930000000005,2
482,577,ASOCIACION MEDICA DEL NORTE                       ,2021-08-01,2022-07-31,9638.000000000,12504000454.969999313,0.0001,99.99940000000005,2
483,1162,ASOCIACION MUTUAL DE PROTECCION FAMILIAR          ,2021-08-01,2022-07-31,9448.000000000,12504000454.969999313,0.0001,99.99950000000005,2
484,394,ASSI S.A.                                         ,2021-08-01,2022-07-31,9154.000000000,12504000454.969999313,0.0001,99.99960000000006,2
485,619,PROFE CHUBUT UGP                                  ,2021-08-01,2022-07-31,9072.000000000,12504000454.969999313,0.0001,99.99970000000006,2
486,1127,COLEGIO MEDICO DE LA PAMPA                        ,2021-08-01,2022-07-31,8764.000000000,12504000454.969999313,0.0001,99.99980000000006,2
487,586,AGREMIACION MEDICA LANUS                          ,2021-08-01,2022-07-31,8689.000000000,12504000454.969999313,0.0001,99.99990000000007,2
488,1177,UNO SALUD S.A.                                    ,2021-08-01,2022-07-31,8475.000000000,12504000454.969999313,0.0001,100.00000000000007,2
489,846,PROVINCIA SEGUROS S.A.                            ,2021-08-01,2022-07-31,7942.000000000,12504000454.969999313,0.0001,100.00010000000007,2
490,213,PRESTACIONES MEDICAS INTEGRALES - INSTITUTO MEDICO,2021-08-01,2022-07-31,7204.000000000,12504000454.969999313,0.0001,100.00020000000008,2
491,2024,COBERTURA DE SALUD S.A.                           ,2021-08-01,2022-07-31,6068.000000000,12504000454.969999313,0.0,100.00020000000008,2
492,1186,Unimed-SRL (TIEMPO MEDICO)                        ,2021-08-01,2022-07-31,6068.000000000,12504000454.969999313,0.0,100.00020000000008,2
493,1142,OMSA -PROSAL  S.A.                                ,2021-08-01,2022-07-31,6068.000000000,12504000454.969999313,0.0,100.00020000000008,2
494,919,EUROSALUD S.A.                                    ,2021-08-01,2022-07-31,6068.000000000,12504000454.969999313,0.0,100.00020000000008,2
495,877,PRINCIPAL PLAN                                    ,2021-08-01,2022-07-31,5599.000000000,12504000454.969999313,0.0,100.00020000000008,2
496,121,O. S. DEL PERSONAL DEL AZUCAR INGENIO LA ESPERANZA,2021-08-01,2022-07-31,5524.000000000,12504000454.969999313,0.0,100.00020000000008,2
497,582,FEMEBA SAN ISIDRO                                 ,2021-08-01,2022-07-31,5457.000000000,12504000454.969999313,0.0,100.00020000000008,2
498,2055,PRIMERO MEDICINA PRIVADA                          ,2021-08-01,2022-07-31,5280.000000000,12504000454.969999313,0.0,100.00020000000008,2
499,578,CIRCULO MEDICO DE VICENTE LOPEZ                   ,2021-08-01,2022-07-31,5156.000000000,12504000454.969999313,0.0,100.00020000000008,2
500,909,M Y C ASOCIADOS S.A.                              ,2021-08-01,2022-07-31,5148.000000000,12504000454.969999313,0.0,100.00020000000008,2
501,555,MTERIO SECRET. GRAL DE GOB. DE LA PCIA DE STA CRUZ,2021-08-01,2022-07-31,5148.000000000,12504000454.969999313,0.0,100.00020000000008,2
502,830,SMG LIFE SEGUROS DE VIDA SA                       ,2021-08-01,2022-07-31,4642.000000000,12504000454.969999313,0.0,100.00020000000008,2
503,2007,BRAMED S.R.L.                                     ,2021-08-01,2022-07-31,4465.000000000,12504000454.969999313,0.0,100.00020000000008,2
504,911,ASOCIACION MEDICA BAHIA BLANCA                    ,2021-08-01,2022-07-31,4178.000000000,12504000454.969999313,0.0,100.00020000000008,2
505,2044,MUTUAL ACINDAR SALUD                              ,2021-08-01,2022-07-31,4078.000000000,12504000454.969999313,0.0,100.00020000000008,2
506,1026,SU MEDICINA ASISTENCIAL S.A.                      ,2021-08-01,2022-07-31,3955.000000000,12504000454.969999313,0.0,100.00020000000008,2
507,485,MUTUAL DEL PERSONAL DE AGUA Y ENERGIA DE MENDOZA  ,2021-08-01,2022-07-31,3762.000000000,12504000454.969999313,0.0,100.00020000000008,2
508,705,"OBRA SOCIAL DEL PERSONAL DE MANIPULEO, EMPAQUE Y E",2021-08-01,2022-07-31,3636.000000000,12504000454.969999313,0.0,100.00020000000008,2
509,647,PROFE CORRIENTES UGP                              ,2021-08-01,2022-07-31,3300.000000000,12504000454.969999313,0.0,100.00020000000008,2
510,139,GENESEN  S.A.                                     ,2021-08-01,2022-07-31,2957.000000000,12504000454.969999313,0.0,100.00020000000008,2
511,904,ASOCIACION MUTUAL PERTENECER                      ,2021-08-01,2022-07-31,2780.000000000,12504000454.969999313,0.0,100.00020000000008,2
512,1065,MINISTERIO DE ASUNTOS SOCIALES DEL GOB.DE STA.CRUZ,2021-08-01,2022-07-31,2500.000000000,12504000454.969999313,0.0,100.00020000000008,2
513,1141,CENTRO MEDICO  MONTE GRAN S.A                     ,2021-08-01,2022-07-31,1729.000000000,12504000454.969999313,0.0,100.00020000000008,2
514,220,O.S. DEL PERS. DE EST. DE SERV. GARAGES Y AFINES  ,2021-08-01,2022-07-31,1579.000000000,12504000454.969999313,0.0,100.00020000000008,2
